id,order_detail,android_id,total,payment_method,completed_at,order
1482,"{""id"": 1568, ""slip_number"": ""11821503"", ""order_type"": ""DINE_IN"", ""payment_method"": ""GCASH"", ""table_number"": ""4"", ""items_json"": [{""productId"": 8, ""name"": ""Liempo - Unli"", ""price"": 199, ""quantity"": 1, ""discount"": 0}, {""productId"": 7, ""name"": ""Pechopak - Unli"", ""price"": 179, ""quantity"": 1, ""discount"": 0}, {""productId"": 1, ""name"": ""Coke - 1.5"", ""price"": 120, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,498.00,GCASH,2026-06-26T18:17:50.554118+08:00,1568
1481,"{""id"": 1567, ""slip_number"": ""11821502"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""3"", ""items_json"": [{""productId"": 7, ""name"": ""Pechopak - Unli"", ""price"": 179, ""quantity"": 1, ""discount"": 0}, {""productId"": 9, ""name"": ""BBQ - Unli"", ""price"": 149, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,328.00,CASH,2026-06-26T18:17:47.483144+08:00,1567
1480,"{""id"": 1566, ""slip_number"": ""11821501"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""2"", ""items_json"": [{""productId"": 3, ""name"": ""Icetea - Icetea Pitcher"", ""price"": 129, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,129.00,CASH,2026-06-26T18:06:53.445786+08:00,1566
1479,"{""id"": 1565, ""slip_number"": ""11821500"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""2"", ""items_json"": [{""productId"": 7, ""name"": ""Pechopak - Unli"", ""price"": 179, ""quantity"": 2, ""discount"": 0}, {""productId"": 3, ""name"": ""Icetea - Icetea Glass"", ""price"": 39, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,397.00,CASH,2026-06-26T17:57:29.893869+08:00,1565
1478,"{""id"": 1564, ""slip_number"": ""11821499"", ""order_type"": ""TAKE_OUT"", ""payment_method"": ""CASH"", ""table_number"": ""1"", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Meal"", ""price"": 149, ""quantity"": 1, ""discount"": 0}, {""productId"": 9, ""name"": ""BBQ - Unli"", ""price"": 149, ""quantity"": 1, ""discount"": 0}, {""productId"": 3, ""name"": ""Icetea - Icetea Glass"", ""price"": 39, ""quantity"": 1, ""discount"": 0}, {""productId"": 15, ""name"": ""Fruit fiesta"", ""price"": 59, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,396.00,CASH,2026-06-26T17:51:25.263193+08:00,1564
1477,"{""id"": 1563, ""slip_number"": ""11821498"", ""order_type"": ""TAKE_OUT"", ""payment_method"": ""CASH"", ""table_number"": ""1"", ""items_json"": [{""productId"": 8, ""name"": ""Liempo - Meal"", ""price"": 189, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,189.00,CASH,2026-06-26T17:40:32.502319+08:00,1563
1476,"{""id"": 1562, ""slip_number"": ""11821497"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""1"", ""items_json"": [{""productId"": 7, ""name"": ""Pechopak - Unli"", ""price"": 179, ""quantity"": 1, ""discount"": 0}, {""productId"": 11, ""name"": ""Wings - Unli"", ""price"": 139, ""quantity"": 1, ""discount"": 0}, {""productId"": 9, ""name"": ""BBQ - One Piece Meal"", ""price"": 89, ""quantity"": 1, ""discount"": 0}, {""productId"": 5, ""name"": ""Sprite - Mismo"", ""price"": 25, ""quantity"": 2, ""discount"": 0}, {""productId"": 1, ""name"": ""Coke - Mismo"", ""price"": 25, ""quantity"": 1, ""discount"": 0}, {""productId"": 15, ""name"": ""Fruit fiesta"", ""price"": 59, ""quantity"": 2}], ""order_mode"": ""REGULAR""}",,600.00,CASH,2026-06-26T16:47:05.214958+08:00,1562
1475,"{""id"": 1560, ""slip_number"": ""11821495"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 9, ""name"": ""BBQ - Meal"", ""price"": 139, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,139.00,CASH,2026-06-26T16:47:03.125064+08:00,1560
1474,"{""id"": 1561, ""slip_number"": ""11821496"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""4"", ""items_json"": [{""productId"": 15, ""name"": ""Fruit fiesta"", ""price"": 59, ""quantity"": 3, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,177.00,CASH,2026-06-26T16:19:01.439262+08:00,1561
1473,"{""id"": 1559, ""slip_number"": ""11821494"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 2, ""name"": ""Rice - Extra"", ""price"": 20, ""quantity"": 2, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,40.00,CASH,2026-06-26T15:58:40.591196+08:00,1559
1472,"{""id"": 1558, ""slip_number"": ""11821493"", ""order_type"": ""DINE_IN"", ""payment_method"": ""GCASH"", ""table_number"": ""4"", ""items_json"": [{""productId"": 9, ""name"": ""BBQ - Meal"", ""price"": 139, ""quantity"": 2, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,278.00,GCASH,2026-06-26T14:24:49.462412+08:00,1558
1471,"{""id"": 1557, ""slip_number"": ""11821492"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""1"", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Unli"", ""price"": 159, ""quantity"": 2, ""discount"": 0}, {""productId"": 3, ""name"": ""Icetea - Icetea Glass"", ""price"": 39, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,357.00,CASH,2026-06-26T14:19:01.484373+08:00,1557
1470,"{""id"": 1556, ""slip_number"": ""11821491"", ""order_type"": ""TAKE_OUT"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 2, ""name"": ""Rice - Extra"", ""price"": 20, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,20.00,CASH,2026-06-26T13:37:09.261935+08:00,1556
1469,"{""id"": 1554, ""slip_number"": ""11821489"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""4"", ""items_json"": [{""productId"": 11, ""name"": ""Wings - Meal"", ""price"": 129, ""quantity"": 1, ""discount"": 0}, {""productId"": 5, ""name"": ""Sprite - Mismo"", ""price"": 25, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,154.00,CASH,2026-06-26T13:37:06.312975+08:00,1554
1468,"{""id"": 1553, ""slip_number"": ""11821488"", ""order_type"": ""TAKE_OUT"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Meal"", ""price"": 149, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,149.00,CASH,2026-06-26T13:29:23.851073+08:00,1553
1467,"{""id"": 1552, ""slip_number"": ""11821487"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""1"", ""items_json"": [{""productId"": 7, ""name"": ""Pechopak - Unli"", ""price"": 179, ""quantity"": 1, ""discount"": 0}, {""productId"": 8, ""name"": ""Liempo - Unli"", ""price"": 199, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,378.00,CASH,2026-06-26T13:16:05.071044+08:00,1552
1466,"{""id"": 1555, ""slip_number"": ""11821490"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 1, ""name"": ""Coke - Mismo"", ""price"": 25, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,25.00,CASH,2026-06-26T13:16:02.415598+08:00,1555
1465,"{""id"": 1551, ""slip_number"": ""11821486"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""4"", ""items_json"": [{""productId"": 8, ""name"": ""Liempo - Meal"", ""price"": 189, ""quantity"": 1, ""discount"": 20}, {""productId"": 10, ""name"": ""Leg - Meal"", ""price"": 149, ""quantity"": 1, ""discount"": 20}, {""productId"": 9, ""name"": ""BBQ - Meal"", ""price"": 139, ""quantity"": 1, ""discount"": 0}, {""productId"": 1, ""name"": ""Coke - Mismo"", ""price"": 25, ""quantity"": 1, ""discount"": 0}, {""productId"": 5, ""name"": ""Sprite - Mismo"", ""price"": 25, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,459.40,CASH,2026-06-26T12:48:00.174060+08:00,1551
1464,"{""id"": 1547, ""slip_number"": ""11821482"", ""order_type"": ""DINE_IN"", ""payment_method"": ""GCASH"", ""table_number"": """", ""items_json"": [{""productId"": 9, ""name"": ""BBQ - Only"", ""price"": 129, ""quantity"": 1, ""discount"": 0}, {""productId"": 7, ""name"": ""Pechopak - Only"", ""price"": 159, ""quantity"": 1, ""discount"": 0}, {""productId"": 9, ""name"": ""BBQ - One Piece Only"", ""price"": 79, ""quantity"": 1}], ""order_mode"": ""REGULAR""}",,367.00,GCASH,2026-06-25T23:07:00+08:00,1547
1463,"{""id"": 1550, ""slip_number"": ""11821485"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""5"", ""items_json"": [{""productId"": 7, ""name"": ""Pechopak - Unli"", ""price"": 179, ""quantity"": 5, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,895.00,CASH,2026-06-25T23:01:16.266723+08:00,1550
1462,"{""id"": 1549, ""slip_number"": ""11821484"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""4"", ""items_json"": [{""productId"": 8, ""name"": ""Liempo - Unli"", ""price"": 199, ""quantity"": 1, ""discount"": 0}, {""productId"": 7, ""name"": ""Pechopak - Meal"", ""price"": 169, ""quantity"": 1, ""discount"": 0}, {""productId"": 3, ""name"": ""Icetea - Icetea Glass"", ""price"": 39, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,407.00,CASH,2026-06-25T22:23:17.595240+08:00,1549
1461,"{""id"": 1548, ""slip_number"": ""11821483"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""2"", ""items_json"": [{""productId"": 8, ""name"": ""Liempo - Unli"", ""price"": 199, ""quantity"": 3, ""discount"": 0}, {""productId"": 12, ""name"": ""Water - Bottled"", ""price"": 20, ""quantity"": 3, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,657.00,CASH,2026-06-25T22:23:13.819918+08:00,1548
1460,"{""id"": 1545, ""slip_number"": ""11821483"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""1"", ""items_json"": [{""productId"": 7, ""name"": ""Pechopak - Unli"", ""price"": 179, ""quantity"": 1, ""discount"": 0}, {""productId"": 11, ""name"": ""Wings - One Piece Meal"", ""price"": 79, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,258.00,CASH,2026-06-25T22:23:06.590883+08:00,1545
1459,"{""id"": 1546, ""slip_number"": ""11821484"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 2, ""name"": ""Rice - Extra"", ""price"": 20, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,20.00,CASH,2026-06-25T21:48:05.634790+08:00,1546
1458,"{""id"": 1544, ""slip_number"": ""11821482"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""5"", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Meal"", ""price"": 149, ""quantity"": 1, ""discount"": 20}, {""productId"": 9, ""name"": ""BBQ - Meal"", ""price"": 139, ""quantity"": 1, ""discount"": 20}, {""productId"": 3, ""name"": ""Icetea - Icetea Glass"", ""price"": 39, ""quantity"": 1}], ""order_mode"": ""REGULAR""}",,269.40,CASH,2026-06-25T21:42:00.226337+08:00,1544
1457,"{""id"": 1542, ""slip_number"": ""11821485"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 9, ""name"": ""BBQ - Meal"", ""price"": 139, ""quantity"": 1, ""discount"": 20}], ""order_mode"": ""REGULAR""}",,111.20,CASH,2026-06-25T21:12:58.204966+08:00,1542
1456,"{""id"": 1530, ""slip_number"": ""11821475"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Meal"", ""price"": 149, ""quantity"": 1, ""discount"": 20}, {""productId"": 7, ""name"": ""Pechopak - Meal"", ""price"": 169, ""quantity"": 1, ""discount"": 20}, {""productId"": 9, ""name"": ""BBQ - Meal"", ""price"": 139, ""quantity"": 1, ""discount"": 20}], ""order_mode"": ""REGULAR""}",,365.60,CASH,2026-06-25T21:12:27.675925+08:00,1530
1455,"{""id"": 1541, ""slip_number"": ""11821484"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""3"", ""items_json"": [{""productId"": 9, ""name"": ""BBQ - Meal"", ""price"": 139, ""quantity"": 1, ""discount"": 0}, {""productId"": 7, ""name"": ""Pechopak - Meal"", ""price"": 169, ""quantity"": 1, ""discount"": 0}, {""productId"": 3, ""name"": ""Icetea - Icetea Glass"", ""price"": 39, ""quantity"": 2, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,386.00,CASH,2026-06-25T21:12:26.484654+08:00,1541
1454,"{""id"": 1539, ""slip_number"": ""11821482"", ""order_type"": ""TAKE_OUT"", ""payment_method"": ""CASH"", ""table_number"": ""3"", ""items_json"": [{""productId"": 7, ""name"": ""Pechopak - Meal"", ""price"": 169, ""quantity"": 1, ""discount"": 0}, {""productId"": 11, ""name"": ""Wings - Meal"", ""price"": 129, ""quantity"": 1, ""discount"": 0}, {""productId"": 9, ""name"": ""BBQ - Meal"", ""price"": 139, ""quantity"": 1, ""discount"": 0}, {""productId"": 8, ""name"": ""Liempo - Meal"", ""price"": 189, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,626.00,CASH,2026-06-25T21:04:38.196423+08:00,1539
1453,"{""id"": 1538, ""slip_number"": ""11821481"", ""order_type"": ""TAKE_OUT"", ""payment_method"": ""CASH"", ""table_number"": ""1"", ""items_json"": [{""productId"": 7, ""name"": ""Pechopak - Unli"", ""price"": 179, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,179.00,CASH,2026-06-25T21:04:37.270166+08:00,1538
1452,"{""id"": 1540, ""slip_number"": ""11821483"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 15, ""name"": ""Fruit fiesta"", ""price"": 59, ""quantity"": 2, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,118.00,CASH,2026-06-25T20:22:18.884336+08:00,1540
1451,"{""id"": 1536, ""slip_number"": ""11821479"", ""order_type"": ""TAKE_OUT"", ""payment_method"": ""CASH"", ""table_number"": ""3"", ""items_json"": [{""productId"": 11, ""name"": ""Wings - One Piece Meal"", ""price"": 79, ""quantity"": 3, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,237.00,CASH,2026-06-25T20:03:04.373625+08:00,1536
1450,"{""id"": 1537, ""slip_number"": ""11821480"", ""order_type"": ""TAKE_OUT"", ""payment_method"": ""CASH"", ""table_number"": ""3"", ""items_json"": [{""productId"": 9, ""name"": ""BBQ - Meal"", ""price"": 139, ""quantity"": 1, ""discount"": 0}, {""productId"": 10, ""name"": ""Leg - Meal"", ""price"": 149, ""quantity"": 1, ""discount"": 0}, {""productId"": 11, ""name"": ""Wings - One Piece Meal"", ""price"": 79, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,367.00,CASH,2026-06-25T20:03:03.345387+08:00,1537
1449,"{""id"": 1533, ""slip_number"": ""11821476"", ""order_type"": ""TAKE_OUT"", ""payment_method"": ""CASH"", ""table_number"": ""1"", ""items_json"": [{""productId"": 11, ""name"": ""Wings - Meal"", ""price"": 129, ""quantity"": 1, ""discount"": 0}, {""productId"": 10, ""name"": ""Leg - Unli"", ""price"": 159, ""quantity"": 1, ""discount"": 0}, {""productId"": 5, ""name"": ""Sprite - Mismo"", ""price"": 25, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,313.00,CASH,2026-06-25T19:47:21.618928+08:00,1533
1448,"{""id"": 1534, ""slip_number"": ""11821477"", ""order_type"": ""TAKE_OUT"", ""payment_method"": ""CASH"", ""table_number"": ""2"", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Unli"", ""price"": 159, ""quantity"": 2, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,318.00,CASH,2026-06-25T19:47:18.631396+08:00,1534
1447,"{""id"": 1535, ""slip_number"": ""11821478"", ""order_type"": ""TAKE_OUT"", ""payment_method"": ""CASH"", ""table_number"": ""5"", ""items_json"": [{""productId"": 8, ""name"": ""Liempo - Unli"", ""price"": 199, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,199.00,CASH,2026-06-25T19:47:15.822560+08:00,1535
1446,"{""id"": 1532, ""slip_number"": ""11821475"", ""order_type"": ""TAKE_OUT"", ""payment_method"": ""CASH"", ""table_number"": ""2"", ""items_json"": [{""productId"": 7, ""name"": ""Pechopak - Only"", ""price"": 159, ""quantity"": 2, ""discount"": 0}, {""productId"": 10, ""name"": ""Leg - Only"", ""price"": 139, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,457.00,CASH,2026-06-25T19:18:55.788349+08:00,1532
1445,"{""id"": 1531, ""slip_number"": ""11821476"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""1"", ""items_json"": [{""productId"": 9, ""name"": ""BBQ - Unli"", ""price"": 149, ""quantity"": 1, ""discount"": 0}, {""productId"": 11, ""name"": ""Wings - Unli"", ""price"": 139, ""quantity"": 1, ""discount"": 0}, {""productId"": 3, ""name"": ""Icetea - Icetea Pitcher"", ""price"": 129, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,417.00,CASH,2026-06-25T18:59:53.006494+08:00,1531
1444,"{""id"": 1528, ""slip_number"": ""11821474"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 3, ""name"": ""Icetea - Icetea Glass"", ""price"": 39, ""quantity"": 2, ""discount"": 0}, {""productId"": 10, ""name"": ""Leg - Unli"", ""price"": 159, ""quantity"": 1, ""discount"": 0}, {""productId"": 8, ""name"": ""Liempo - Meal"", ""price"": 189, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,426.00,CASH,2026-06-25T18:34:38.959306+08:00,1528
1443,"{""id"": 1527, ""slip_number"": ""11821474"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""1"", ""items_json"": [{""productId"": 7, ""name"": ""Pechopak - Unli"", ""price"": 179, ""quantity"": 2, ""discount"": 0}, {""productId"": 3, ""name"": ""Icetea - Icetea Pitcher"", ""price"": 129, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,487.00,CASH,2026-06-25T15:18:51.888156+08:00,1527
1442,"{""id"": 1526, ""slip_number"": ""11821473"", ""order_type"": ""DINE_IN"", ""payment_method"": ""GCASH"", ""table_number"": """", ""items_json"": [{""productId"": 7, ""name"": ""Pechopak - Unli"", ""price"": 179, ""quantity"": 2, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,358.00,GCASH,2026-06-25T14:13:06.138580+08:00,1526
1441,"{""id"": 1525, ""slip_number"": ""11821472"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 7, ""name"": ""Pechopak - Unli"", ""price"": 179, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,179.00,CASH,2026-06-25T14:13:03.831274+08:00,1525
1440,"{""id"": 1522, ""slip_number"": ""11821470"", ""order_type"": ""DINE_IN"", ""payment_method"": ""GCASH"", ""table_number"": ""1"", ""items_json"": [{""productId"": 7, ""name"": ""Pechopak - Unli"", ""price"": 179, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,179.00,GCASH,2026-06-25T13:28:54.006579+08:00,1522
1439,"{""id"": 1524, ""slip_number"": ""11821471"", ""order_type"": ""DELIVERY"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 15, ""name"": ""Fruit fiesta"", ""price"": 59, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,59.00,CASH,2026-06-25T13:15:00+08:00,1524
1438,"{""id"": 1521, ""slip_number"": ""11821469"", ""order_type"": ""TAKE_OUT"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 11, ""name"": ""Wings - One Piece Meal"", ""price"": 79, ""quantity"": 1, ""discount"": 0}, {""productId"": 9, ""name"": ""BBQ - One Piece Meal"", ""price"": 89, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,168.00,CASH,2026-06-24T23:13:19.196247+08:00,1521
1437,"{""id"": 1520, ""slip_number"": ""11821468"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""2"", ""items_json"": [{""productId"": 1, ""name"": ""Coke - Mismo"", ""price"": 25, ""quantity"": 1, ""discount"": 0}, {""productId"": 11, ""name"": ""Wings - Meal"", ""price"": 129, ""quantity"": 2, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,283.00,CASH,2026-06-24T23:13:13.096285+08:00,1520
1436,"{""id"": 1519, ""slip_number"": ""11821467"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": """", ""items_json"": [{""productId"": 15, ""name"": ""Fruit fiesta"", ""price"": 59, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,59.00,CASH,2026-06-24T22:42:39.878189+08:00,1519
1435,"{""id"": 1518, ""slip_number"": ""11821466"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""1"", ""items_json"": [{""productId"": 9, ""name"": ""BBQ - One Piece Meal"", ""price"": 89, ""quantity"": 1, ""discount"": 0}, {""productId"": 8, ""name"": ""Liempo - Meal"", ""price"": 189, ""quantity"": 1, ""discount"": 0}, {""productId"": 5, ""name"": ""Sprite - Mismo"", ""price"": 25, ""quantity"": 1, ""discount"": 0}, {""productId"": 1, ""name"": ""Coke - Mismo"", ""price"": 25, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,328.00,CASH,2026-06-24T22:18:53.730135+08:00,1518
1434,"{""id"": 1514, ""slip_number"": ""11821462"", ""order_type"": ""DINE_IN"", ""payment_method"": ""GCASH"", ""table_number"": ""4"", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Unli"", ""price"": 159, ""quantity"": 2, ""discount"": 0}, {""productId"": 9, ""name"": ""BBQ - Meal"", ""price"": 139, ""quantity"": 1, ""discount"": 0}, {""productId"": 15, ""name"": ""Fruit fiesta"", ""price"": 59, ""quantity"": 2}], ""order_mode"": ""REGULAR""}",,575.00,GCASH,2026-06-24T21:44:25.319571+08:00,1514
1433,"{""id"": 1513, ""slip_number"": ""11821461"", ""order_type"": ""DINE_IN"", ""payment_method"": ""GCASH"", ""table_number"": ""1"", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Unli"", ""price"": 159, ""quantity"": 2, ""discount"": 0}, {""productId"": 1, ""name"": ""Coke - 1.5"", ""price"": 120, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,438.00,GCASH,2026-06-24T21:44:20.069445+08:00,1513
1432,"{""id"": 1512, ""slip_number"": ""11821461"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""1"", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Unli"", ""price"": 159, ""quantity"": 3, ""discount"": 0}, {""productId"": 11, ""name"": ""Wings - Meal"", ""price"": 129, ""quantity"": 3, ""discount"": 0}, {""productId"": 9, ""name"": ""BBQ - Unli"", ""price"": 149, ""quantity"": 2, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,1162.00,CASH,2026-06-24T21:44:18.454843+08:00,1512
1431,"{""id"": 1517, ""slip_number"": ""11821465"", ""order_type"": ""DINE_IN"", ""payment_method"": ""GCASH"", ""table_number"": """", ""items_json"": [{""productId"": 11, ""name"": ""Wings - Unli"", ""price"": 139, ""quantity"": 1, ""discount"": 0}, {""productId"": 8, ""name"": ""Liempo - Unli"", ""price"": 199, ""quantity"": 1, ""discount"": 0}, {""productId"": 3, ""name"": ""Icetea - Icetea Pitcher"", ""price"": 129, ""quantity"": 1, ""discount"": 0}, {""productId"": 9, ""name"": ""BBQ - Only"", ""price"": 129, ""quantity"": 1, ""discount"": 0}, {""productId"": 10, ""name"": ""Leg - Unli"", ""price"": 159, ""quantity"": 2, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,914.00,GCASH,2026-06-24T21:34:52.853180+08:00,1517
1430,"{""id"": 1516, ""slip_number"": ""11821464"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""4"", ""items_json"": [{""productId"": 5, ""name"": ""Sprite - Mismo"", ""price"": 25, ""quantity"": 2, ""discount"": 0}, {""productId"": 1, ""name"": ""Coke - Mismo"", ""price"": 25, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,75.00,CASH,2026-06-24T21:33:52.033491+08:00,1516
1429,"{""id"": 1515, ""slip_number"": ""11821463"", ""order_type"": ""DINE_IN"", ""payment_method"": ""GCASH"", ""table_number"": """", ""items_json"": [{""productId"": 5, ""name"": ""Sprite - Mismo"", ""price"": 25, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,25.00,GCASH,2026-06-24T21:00:05.223547+08:00,1515
1428,"{""id"": 1511, ""slip_number"": ""11821460"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""4"", ""items_json"": [{""productId"": 11, ""name"": ""Wings - Meal"", ""price"": 129, ""quantity"": 1, ""discount"": 0}, {""productId"": 9, ""name"": ""BBQ - Meal"", ""price"": 139, ""quantity"": 1, ""discount"": 0}, {""productId"": 9, ""name"": ""BBQ - Unli"", ""price"": 149, ""quantity"": 1, ""discount"": 0}, {""productId"": 1, ""name"": ""Coke - 1.5"", ""price"": 120, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,537.00,CASH,2026-06-24T20:40:06.231633+08:00,1511
1427,"{""id"": 1498, ""slip_number"": ""11821447"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""3"", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Unli"", ""price"": 159, ""quantity"": 6, ""discount"": 0}, {""productId"": 3, ""name"": ""Icetea - Icetea Pitcher"", ""price"": 129, ""quantity"": 2, ""discount"": 0}, {""productId"": 15, ""name"": ""Fruit fiesta"", ""price"": 59, ""quantity"": 3, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,1389.00,CASH,2026-06-24T20:11:32.945890+08:00,1498
1426,"{""id"": 1510, ""slip_number"": ""11821459"", ""order_type"": ""DINE_IN"", ""payment_method"": ""CASH"", ""table_number"": ""1"", ""items_json"": [{""productId"": 10, ""name"": ""Leg - Unli"", ""price"": 159, ""quantity"": 1, ""discount"": 0}], ""order_mode"": ""REGULAR""}",,159.00,CASH,2026-06-24T20:08:22.529879+08:00,1510
